idsensore,nometiposensore,unitamisura,idstazione,nomestazione,quota,provincia,comune,storico,datastart,utm_nord,utm_est,lat,lng,location,:@computed_region_6hky_swhk,:@computed_region_ttgh_9sm5,:@computed_region_af5v_nc64,datastop
9915,Particelle sospese PM2.5,µg/m³,591,Seriate v. Garibaldi,256,BG,Seriate,S,2005-11-28T00:00:00.000,5059449,555672,45.68636206,9.71495853,"{'type': 'Point', 'coordinates': [9.71495853, 45.68636206]}",5,5,1,2018-07-30T00:00:00.000
10473,Ossidi di Azoto,µg/m³,1267,Turano Lodigiano v. Gramsci,65,LO,Turano Lodigiano,S,2009-08-03T00:00:00.000,5010942,548751,45.25028636,9.62126692,"{'type': 'Point', 'coordinates': [9.62126692, 45.25028636]}",11,11,8,2017-03-31T00:00:00.000
6426,Ossidi di Azoto,µg/m³,631,Piadena v. Cavour,30,CR,Piadena,S,2002-02-16T00:00:00.000,4998295,608506,45.12979431,10.37983739,"{'type': 'Point', 'coordinates': [10.37983739, 45.12979431]}",8,8,4,2018-07-30T00:00:00.000
10405,PM10 (SM2005),µg/m³,584,Bergamo v.Garibaldi,249,BG,Bergamo,N,2008-12-19T00:00:00.000,5060449,551482,45.69568669,9.66126061,"{'type': 'Point', 'coordinates': [9.66126061, 45.69568669]}",5,5,1,
6425,Monossido di Carbonio,mg/m³,631,Piadena v. Cavour,30,CR,Piadena,S,1996-05-19T00:00:00.000,4998295,608506,45.12979431,10.37983739,"{'type': 'Point', 'coordinates': [10.37983739, 45.12979431]}",8,8,4,2012-01-04T00:00:00.000
6654,Particolato Totale Sospeso,µg/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,S,1993-10-28T00:00:00.000,5113078,567173,46.16797103,9.87014581,"{'type': 'Point', 'coordinates': [9.87014581, 46.16797103]}",3,3,7,1999-12-06T00:00:00.000
12597,Cadmio,ng/m³,609,Casirate d'Adda v. Cimitero,108,BG,Casirate d'Adda,N,2008-04-24T00:00:00.000,5038450,543458,45.49822794,9.55624181,"{'type': 'Point', 'coordinates': [9.55624181, 45.49822794]}",5,5,1,
5551,Biossido di Azoto,µg/m³,548,Milano v.Senato,118,MI,Milano,N,1995-04-21T00:00:00.000,5035238,515435,45.47050100,9.19746075,"{'type': 'Point', 'coordinates': [9.19746075, 45.470501]}",4,4,8,
6246,Ossidi di Azoto,µg/m³,573,Colico v.La Madoneta,229,LC,Colico,N,1996-11-06T00:00:00.000,5109468,529713,46.13814090,9.38468725,"{'type': 'Point', 'coordinates': [9.38468725, 46.1381409]}",10,10,5,
5731,Ozono,µg/m³,566,Olgiate Comasco v.Roma,404,CO,Olgiate Comasco,S,1996-08-01T00:00:00.000,5070038,497388,45.78389908,8.96640489,"{'type': 'Point', 'coordinates': [8.96640489, 45.78389908]}",2,2,3,2010-04-15T00:00:00.000
10155,Biossido di Azoto,µg/m³,702,Pieve di Coriano v. Bugatte,16,MN,Pieve di Coriano,S,2006-11-29T00:00:00.000,4988901,666747,45.03394468,11.11691932,"{'type': 'Point', 'coordinates': [11.11691932, 45.03394468]}",9,9,4,2018-01-01T00:00:00.000
6062,Benzene,µg/m³,503,Milano P.zza Zavattari,122,MI,Milano,S,2000-01-17T00:00:00.000,5035847,511082,45.47606529,9.14178666,"{'type': 'Point', 'coordinates': [9.14178666, 45.47606529]}",4,4,8,2018-07-30T00:00:00.000
5646,Biossido di Zolfo,µg/m³,517,Turbigo,141,MI,Turbigo,S,1982-03-08T00:00:00.000,5041480,479423,45.52655611,8.73650211,"{'type': 'Point', 'coordinates': [8.73650211, 45.52655611]}",4,4,8,2023-06-08T00:00:00.000
6642,Particolato Totale Sospeso,µg/m³,542,Meda v. Gagarin,222,MB,Meda,S,1995-11-01T00:00:00.000,5056480,512203,45.66099200,9.16022500,"{'type': 'Point', 'coordinates': [9.160225, 45.660992]}",12,12,5,1998-02-04T00:00:00.000
5594,Biossido di Azoto,µg/m³,591,Seriate v. Garibaldi,256,BG,Seriate,S,1991-10-31T00:00:00.000,5059449,555672,45.68636206,9.71495853,"{'type': 'Point', 'coordinates': [9.71495853, 45.68636206]}",5,5,1,2018-07-30T00:00:00.000
5567,Biossido di Azoto,µg/m³,564,Erba v. Battisti,279,CO,Erba,N,2009-06-13T00:00:00.000,5072803,517232,45.80857380,9.22177920,"{'type': 'Point', 'coordinates': [9.2217792, 45.8085738]}",2,2,3,
5561,Biossido di Azoto,µg/m³,558,Busto Arsizio  Accam,206,VA,Busto Arsizio,N,1998-12-06T00:00:00.000,5047718,487687,45.58289429,8.84216546,"{'type': 'Point', 'coordinates': [8.84216546, 45.58289429]}",1,1,3,
9891,PM10 (SM2005),µg/m³,552,Varese v.Vidoletti,425,VA,Varese,S,2006-05-01T00:00:00.000,5075945,484773,45.83690156,8.80393486,"{'type': 'Point', 'coordinates': [8.80393486, 45.83690156]}",1,1,3,2010-04-01T00:00:00.000
6640,Particolato Totale Sospeso,µg/m³,531,Pioltello Limito,114,MI,Pioltello,S,1989-06-05T00:00:00.000,5036730,525583,45.48363242,9.32736196,"{'type': 'Point', 'coordinates': [9.32736196, 45.48363242]}",4,4,8,1998-02-20T00:00:00.000
5557,Biossido di Azoto,µg/m³,554,Saronno v.Santuario,212,VA,Saronno,N,1997-03-28T00:00:00.000,5052646,502058,45.62735705,9.02640138,"{'type': 'Point', 'coordinates': [9.02640138, 45.62735705]}",1,1,3,
30163,Biossido di Azoto,µg/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,2013-12-13T00:00:00.000,5040636,593101,45.51306214,10.19190606,"{'type': 'Point', 'coordinates': [10.19190606, 45.51306214]}",6,6,2,
6622,Particolato Totale Sospeso,µg/m³,573,Colico v.La Madoneta,229,LC,Colico,S,1991-02-17T00:00:00.000,5109468,529713,46.13814090,9.38468725,"{'type': 'Point', 'coordinates': [9.38468725, 46.1381409]}",10,10,5,2002-10-03T00:00:00.000
6330,Ossidi di Azoto,µg/m³,542,Meda v. Gagarin,222,MB,Meda,N,1995-11-01T00:00:00.000,5056480,512203,45.66099200,9.16022500,"{'type': 'Point', 'coordinates': [9.160225, 45.660992]}",12,12,5,
6428,Ossidi di Azoto,µg/m³,633,Soresina v. Landriani,70,CR,Soresina,N,2002-01-01T00:00:00.000,5014860,567712,45.28398000,9.86340258,"{'type': 'Point', 'coordinates': [9.86340258, 45.28398]}",8,8,4,
5578,Biossido di Azoto,µg/m³,575,Nibionno v.della Chiesa,310,LC,Nibionno,S,1991-12-20T00:00:00.000,5066429,520613,45.75111892,9.26502439,"{'type': 'Point', 'coordinates': [9.26502439, 45.75111892]}",10,10,5,2018-07-30T00:00:00.000
12607,Nikel,ng/m³,546,Magenta v. F. Turati,137,MI,Magenta,N,2008-04-15T00:00:00.000,5034328,490635,45.46242074,8.88021388,"{'type': 'Point', 'coordinates': [8.88021388, 45.46242074]}",4,4,8,
6761,Biossido di Azoto,µg/m³,649,Brescia v.Broletto,149,BS,Brescia,N,1983-01-01T00:00:00.000,5043674,595467,45.54006456,10.22281989,"{'type': 'Point', 'coordinates': [10.22281989, 45.54006456]}",6,6,2,
9861,Ozono,µg/m³,673,Voghera v.Pozzoni,90,PV,Voghera,N,2005-07-05T00:00:00.000,4982900,500665,44.99955481,9.00844961,"{'type': 'Point', 'coordinates': [9.00844961, 44.99955481]}",7,7,6,
10002,Monossido di Carbonio,mg/m³,683,Cassano d'Adda 2-v.Milano,133,MI,Cassano d'Adda,S,2006-04-22T00:00:00.000,5041567,540293,45.52647322,9.51599100,"{'type': 'Point', 'coordinates': [9.515991, 45.52647322]}",4,4,8,2024-01-31T00:00:00.000
5958,Biossido di Azoto,µg/m³,629,Crema v.XI febbraio,79,CR,Crema,N,1992-11-01T00:00:00.000,5023885,555127,45.36631075,9.70395139,"{'type': 'Point', 'coordinates': [9.70395139, 45.36631075]}",8,8,4,
5821,Monossido di Carbonio,mg/m³,540,Garbagnate Milanese v. Villoresi,175,MI,Garbagnate Milanese,S,1992-11-30T00:00:00.000,5046467,506105,45.57171961,9.07824492,"{'type': 'Point', 'coordinates': [9.07824492, 45.57171961]}",4,4,8,2011-07-14T00:00:00.000
5562,Biossido di Azoto,µg/m³,559,Somma Lombardo v.Facchinetti,210,VA,Somma Lombardo,S,2000-03-21T00:00:00.000,5055150,477613,45.64954097,8.71269853,"{'type': 'Point', 'coordinates': [8.71269853, 45.64954097]}",1,1,3,2018-07-30T00:00:00.000
9972,Ozono,µg/m³,679,Valmadrera v.Pozzi,247,LC,Valmadrera,N,2006-02-21T00:00:00.000,5076576,527307,45.84221272,9.35166247,"{'type': 'Point', 'coordinates': [9.35166247, 45.84221272]}",10,10,5,
5826,Monossido di Carbonio,mg/m³,546,Magenta v. F. Turati,137,MI,Magenta,S,1995-04-22T00:00:00.000,5034328,490635,45.46242074,8.88021388,"{'type': 'Point', 'coordinates': [8.88021388, 45.46242074]}",4,4,8,2023-10-03T00:00:00.000
5611,Biossido di Azoto,µg/m³,608,Codogno v.Trento,59,LO,Codogno,N,2000-01-13T00:00:00.000,5000892,554872,45.15937678,9.69815314,"{'type': 'Point', 'coordinates': [9.69815314, 45.15937678]}",11,11,8,
5586,Biossido di Azoto,µg/m³,583,Bergamo v.Meucci,249,BG,Bergamo,N,1989-06-01T00:00:00.000,5059922,550116,45.69104400,9.64366225,"{'type': 'Point', 'coordinates': [9.64366225, 45.691044]}",5,5,1,
10321,Biossido di Azoto,µg/m³,707,Mortara v. Trento,108,PV,Mortara,S,2007-10-04T00:00:00.000,5011280,479925,45.25473597,8.74415572,"{'type': 'Point', 'coordinates': [8.74415572, 45.25473597]}",7,7,6,2021-05-12T09:00:00.000
9875,Ossidi di Azoto,µg/m³,674,Monza v.Machiavelli,162,MB,Monza,N,2005-10-21T00:00:00.000,5047450,521343,45.57411700,9.26380800,"{'type': 'Point', 'coordinates': [9.263808, 45.574117]}",12,12,5,
6917,PM10 (SM2005),µg/m³,558,Busto Arsizio  Accam,206,VA,Busto Arsizio,N,1999-01-20T00:00:00.000,5047718,487687,45.58289429,8.84216546,"{'type': 'Point', 'coordinates': [8.84216546, 45.58289429]}",1,1,3,
6945,PM10 (SM2005),µg/m³,633,Soresina v. Landriani,70,CR,Soresina,N,2000-02-04T00:00:00.000,5014860,567712,45.28398000,9.86340258,"{'type': 'Point', 'coordinates': [9.86340258, 45.28398]}",8,8,4,
9802,Biossido di Azoto,µg/m³,670,Mantova S.Agnese,22,MN,Mantova,N,2004-12-31T00:00:00.000,5002356,641122,45.16057658,10.79557331,"{'type': 'Point', 'coordinates': [10.79557331, 45.16057658]}",9,9,4,
10286,Biossido di Azoto,µg/m³,706,Lecco v.Sora,272,LC,Lecco,N,2007-06-27T00:00:00.000,5078987,531045,45.86375372,9.39995481,"{'type': 'Point', 'coordinates': [9.39995481, 45.86375372]}",10,10,5,
10547,Particelle sospese PM2.5,µg/m³,1269,Dalmine v.Verdi,207,BG,Dalmine,N,2010-02-26T00:00:00.000,5055304,546847,45.64971000,9.60123469,"{'type': 'Point', 'coordinates': [9.60123469, 45.64971]}",5,5,1,
9856,Ozono,µg/m³,672,Cornale v.Libertà,74,PV,Cornale,N,2005-07-29T00:00:00.000,4987406,493238,45.04008561,8.91415717,"{'type': 'Point', 'coordinates': [8.91415717, 45.04008561]}",7,7,6,
6915,PM10 (SM2005),µg/m³,554,Saronno v.Santuario,212,VA,Saronno,N,2003-12-16T00:00:00.000,5052646,502058,45.62735705,9.02640138,"{'type': 'Point', 'coordinates': [9.02640138, 45.62735705]}",1,1,3,
5522,Biossido di Azoto,µg/m³,519,Tribiano,94,MI,Tribiano,S,1993-09-17T00:00:00.000,5028070,529033,45.40554908,9.37099244,"{'type': 'Point', 'coordinates': [9.37099244, 45.40554908]}",4,4,8,2006-04-13T00:00:00.000
5769,PM10,µg/m³,566,Olgiate Comasco v.Roma,404,CO,Olgiate Comasco,S,1995-02-01T00:00:00.000,5070038,497388,45.78389908,8.96640489,"{'type': 'Point', 'coordinates': [8.96640489, 45.78389908]}",2,2,3,2010-04-15T00:00:00.000
5960,Ozono,µg/m³,629,Crema v.XI febbraio,79,CR,Crema,N,1996-04-28T00:00:00.000,5023885,555127,45.36631075,9.70395139,"{'type': 'Point', 'coordinates': [9.70395139, 45.36631075]}",8,8,4,
5655,Biossido di Zolfo,µg/m³,557,Lonate Pozzolo v.Veneto,204,VA,Lonate Pozzolo,S,1996-12-05T00:00:00.000,5048975,479783,45.59402776,8.74080297,"{'type': 'Point', 'coordinates': [8.74080297, 45.59402776]}",1,1,3,2005-08-17T00:00:00.000
5728,Ozono,µg/m³,594,Bergamo v.Goisis,290,BG,Bergamo,S,1996-09-13T00:00:00.000,5062715,553620,45.71591825,9.68896994,"{'type': 'Point', 'coordinates': [9.68896994, 45.71591825]}",5,5,1,2018-01-01T00:00:00.000
6408,Ossidi di Azoto,µg/m³,626,Corte de' Cortesi con Cignone v. Villa Strada Forca,57,CR,Corte de' Cortesi con Cignone,N,2002-01-01T00:00:00.000,5014380,578919,45.27848997,10.00620528,"{'type': 'Point', 'coordinates': [10.00620528, 45.27848997]}",8,8,4,
6310,Ossidi di Azoto,µg/m³,510,Inzago v.le Gramsci,138,MI,Inzago,S,1991-01-16T00:00:00.000,5043030,538012,45.53976956,9.48689669,"{'type': 'Point', 'coordinates': [9.48689669, 45.53976956]}",4,4,8,2018-01-01T00:00:00.000
5832,Monossido di Carbonio,mg/m³,514,Rho via Buon Gesù,152,MI,Rho,S,1991-10-02T00:00:00.000,5041100,503483,45.52342919,9.04460250,"{'type': 'Point', 'coordinates': [9.0446025, 45.52342919]}",4,4,8,2023-10-04T00:00:00.000
5794,Monossido di Carbonio,mg/m³,584,Bergamo v.Garibaldi,249,BG,Bergamo,N,1994-06-16T00:00:00.000,5060449,551482,45.69568669,9.66126061,"{'type': 'Point', 'coordinates': [9.66126061, 45.69568669]}",5,5,1,
9969,Biossido di Azoto,µg/m³,679,Valmadrera v.Pozzi,247,LC,Valmadrera,N,2006-02-15T00:00:00.000,5076576,527307,45.84221272,9.35166247,"{'type': 'Point', 'coordinates': [9.35166247, 45.84221272]}",10,10,5,
6951,PM10 (SM2005),µg/m³,649,Brescia v.Broletto,149,BS,Brescia,N,2000-09-23T00:00:00.000,5043674,595467,45.54006456,10.22281989,"{'type': 'Point', 'coordinates': [10.22281989, 45.54006456]}",6,6,2,
17285,Ossidi di Azoto,µg/m³,1374,Monza Parco,181,MB,Monza,N,2013-05-01T00:00:00.000,5049780,521452,45.60307200,9.27615600,"{'type': 'Point', 'coordinates': [9.276156, 45.603072]}",12,12,5,
5721,Ozono,µg/m³,545,Motta Visconti v. De Gasperi,100,MI,Motta Visconti,N,1998-03-17T00:00:00.000,5014273,499103,45.28196356,8.98857592,"{'type': 'Point', 'coordinates': [8.98857592, 45.28196356]}",4,4,8,
12673,Nikel,ng/m³,1264,Sondrio v.Paribelli,290,SO,Sondrio,N,2008-04-01T00:00:00.000,5113073,567873,46.16785664,9.87921169,"{'type': 'Point', 'coordinates': [9.87921169, 46.16785664]}",3,3,7,
5841,Monossido di Carbonio,mg/m³,503,Milano P.zza Zavattari,122,MI,Milano,S,1989-04-05T00:00:00.000,5035847,511082,45.47606529,9.14178666,"{'type': 'Point', 'coordinates': [9.14178666, 45.47606529]}",4,4,8,2018-07-30T00:00:00.000
5670,Biossido di Zolfo,µg/m³,584,Bergamo v.Garibaldi,249,BG,Bergamo,N,1994-06-16T00:00:00.000,5060449,551482,45.69568669,9.66126061,"{'type': 'Point', 'coordinates': [9.66126061, 45.69568669]}",5,5,1,
6852,Biossido di Azoto,µg/m³,660,Ospitaletto v. XXV aprile,155,BS,Ospitaletto,S,1990-02-16T00:00:00.000,5044985,584681,45.55325867,10.08492175,"{'type': 'Point', 'coordinates': [10.08492175, 45.55325867]}",6,6,2,2018-07-30T00:00:00.000
6604,Particolato Totale Sospeso,µg/m³,589,Nembro v.Locatelli,309,BG,Nembro,S,1991-06-05T00:00:00.000,5065779,559162,45.74304147,9.76054592,"{'type': 'Point', 'coordinates': [9.76054592, 45.74304147]}",5,5,1,2005-06-13T00:00:00.000
6911,PM10 (SM2005),µg/m³,543,Vimercate v. dell'Ospedale,194,MB,Vimercate,S,1998-02-06T00:00:00.000,5051330,528723,45.61174400,9.36770000,"{'type': 'Point', 'coordinates': [9.3677, 45.611744]}",12,12,5,2018-07-30T00:00:00.000
10323,Ossidi di Azoto,µg/m³,707,Mortara v. Trento,108,PV,Mortara,S,2007-10-04T00:00:00.000,5011280,479925,45.25473597,8.74415572,"{'type': 'Point', 'coordinates': [8.74415572, 45.25473597]}",7,7,6,2021-05-12T09:00:00.000
20759,Biossido di Azoto,µg/m³,1322,DarfoBT,221,BS,Darfo Boario Terme,N,2024-03-07T00:00:00.000,5080975,591483,45.87626097,10.17883506,"{'type': 'Point', 'coordinates': [10.17883506, 45.87626097]}",6,6,7,
5587,Biossido di Azoto,µg/m³,584,Bergamo v.Garibaldi,249,BG,Bergamo,N,1994-06-21T00:00:00.000,5060449,551482,45.69568669,9.66126061,"{'type': 'Point', 'coordinates': [9.66126061, 45.69568669]}",5,5,1,
6210,Ossidi di Azoto,µg/m³,594,Bergamo v.Goisis,290,BG,Bergamo,S,1996-09-14T00:00:00.000,5062715,553620,45.71591825,9.68896994,"{'type': 'Point', 'coordinates': [9.68896994, 45.71591825]}",5,5,1,2018-07-30T00:00:00.000
6646,Particolato Totale Sospeso,µg/m³,514,Rho via Buon Gesù,152,MI,Rho,S,1991-10-11T00:00:00.000,5041100,503483,45.52342919,9.04460250,"{'type': 'Point', 'coordinates': [9.0446025, 45.52342919]}",4,4,8,1999-06-09T00:00:00.000
5597,Biossido di Azoto,µg/m³,594,Bergamo v.Goisis,290,BG,Bergamo,S,1996-09-14T00:00:00.000,5062715,553620,45.71591825,9.68896994,"{'type': 'Point', 'coordinates': [9.68896994, 45.71591825]}",5,5,1,2018-07-30T00:00:00.000
9961,PM10 (SM2005),µg/m³,669,Brescia Villaggio Sereno,70,BS,Brescia,N,2006-01-01T00:00:00.000,5040636,593101,45.51306214,10.19190606,"{'type': 'Point', 'coordinates': [10.19190606, 45.51306214]}",6,6,2,
6059,Benzene,µg/m³,513,Trezzo sull'Adda v.Nenni,199,MI,Trezzo sull'Adda,S,2001-04-02T00:00:00.000,5051253,539618,45.61370028,9.50813400,"{'type': 'Point', 'coordinates': [9.508134, 45.61370028]}",4,4,8,2002-02-19T00:00:00.000
10153,Ossidi di Azoto,µg/m³,702,Pieve di Coriano v. Bugatte,16,MN,Pieve di Coriano,S,2006-11-29T00:00:00.000,4988901,666747,45.03394468,11.11691932,"{'type': 'Point', 'coordinates': [11.11691932, 45.03394468]}",9,9,4,2018-01-01T00:00:00.000
6715,Biossido di Azoto,µg/m³,644,Vigevano v.Petrarca,107,PV,Vigevano,S,2004-01-24T00:00:00.000,5019220,489053,45.32640825,8.86031156,"{'type': 'Point', 'coordinates': [8.86031156, 45.32640825]}",7,7,6,2012-02-02T00:00:00.000
6284,Ossidi di Azoto,µg/m³,511,Abbiategrasso v. Serafino Dell'Uomo,118,MI,Abbiategrasso,S,1998-01-23T00:00:00.000,5026880,493223,45.39541003,8.91341828,"{'type': 'Point', 'coordinates': [8.91341828, 45.39541003]}",4,4,8,2018-07-30T00:00:00.000
5810,Monossido di Carbonio,mg/m³,602,Melegnano v.Predabissi,83,MI,Melegnano,S,2000-01-13T00:00:00.000,5022361,525789,45.35428881,9.32924395,"{'type': 'Point', 'coordinates': [9.32924395, 45.35428881]}",4,4,8,2018-02-12T00:00:00.000
5839,Monossido di Carbonio,mg/m³,507,Villasanta v. A. Volta,176,MB,Villasanta,S,1990-02-14T00:00:00.000,5050610,523948,45.60862236,9.30711961,"{'type': 'Point', 'coordinates': [9.30711961, 45.60862236]}",12,12,5,2010-09-22T00:00:00.000
20156,Ammoniaca,µg/m³,642,Pavia v. Folperti,77,PV,Pavia,N,2013-11-20T00:00:00.000,5004590,512932,45.19468231,9.16464919,"{'type': 'Point', 'coordinates': [9.16464919, 45.19468231]}",7,7,6,
9872,PM10 (SM2005),µg/m³,673,Voghera v.Pozzoni,90,PV,Voghera,N,2005-07-05T00:00:00.000,4982900,500665,44.99955481,9.00844961,"{'type': 'Point', 'coordinates': [9.00844961, 44.99955481]}",7,7,6,
5948,Biossido di Azoto,µg/m³,625,Casalmaggiore v.Volta,23,CR,Casalmaggiore,S,1996-05-19T00:00:00.000,4981793,612537,44.98066517,10.42738161,"{'type': 'Point', 'coordinates': [10.42738161, 44.98066517]}",8,8,4,2007-02-21T00:00:00.000
12579,Biossido di Azoto,µg/m³,1303,Cremona v.Gerre Borghi,36,CR,Cremona,S,2012-01-01T00:00:00.000,4995675,584111,45.10954275,10.06924181,"{'type': 'Point', 'coordinates': [10.06924181, 45.10954275]}",8,8,4,2017-01-01T00:00:00.000
5708,Ozono,µg/m³,536,Arese v. Matteotti,157,MI,Arese,S,1995-10-03T00:00:00.000,5043325,506302,45.54343664,9.08072867,"{'type': 'Point', 'coordinates': [9.08072867, 45.54343664]}",4,4,8,2018-01-01T00:00:00.000
6260,Ossidi di Azoto,µg/m³,607,Abbadia Cerreto v. Fanfulla,64,LO,Abbadia Cerreto,N,2000-01-13T00:00:00.000,5017500,545920,45.30950506,9.58580022,"{'type': 'Point', 'coordinates': [9.58580022, 45.30950506]}",11,11,8,
17085,Cadmio,ng/m³,569,Sondrio v.Mazzini,307,SO,Sondrio,S,2008-04-01T00:00:00.000,5113078,567173,46.16797103,9.87014581,"{'type': 'Point', 'coordinates': [9.87014581, 46.16797103]}",3,3,7,2011-12-26T00:00:00.000
6216,Ossidi di Azoto,µg/m³,597,Lallio v. Sforzatica,212,BG,Lallio,S,2000-04-13T00:00:00.000,5056421,548190,45.65967114,9.61858011,"{'type': 'Point', 'coordinates': [9.61858011, 45.65967114]}",5,5,1,2017-01-01T00:00:00.000
12613,Nikel,ng/m³,670,Mantova S.Agnese,22,MN,Mantova,N,2008-02-19T00:00:00.000,5002356,641122,45.16057658,10.79557331,"{'type': 'Point', 'coordinates': [10.79557331, 45.16057658]}",9,9,4,
11041,Biossido di Zolfo,µg/m³,674,Monza v.Machiavelli,162,MB,Monza,N,2011-02-10T00:00:00.000,5047450,521343,45.57411700,9.26380800,"{'type': 'Point', 'coordinates': [9.263808, 45.574117]}",12,12,5,
6826,Biossido di Azoto,µg/m³,657,Lonato del Garda v.del Marchesino,180,BS,Lonato del Garda,N,1990-02-16T00:00:00.000,5035536,615762,45.46375819,10.48078183,"{'type': 'Point', 'coordinates': [10.48078183, 45.46375819]}",6,6,2,
5664,Biossido di Zolfo,µg/m³,612,Filago v.Fermi,176,BG,Filago,S,1992-07-17T00:00:00.000,5052474,543382,45.62446461,9.55651564,"{'type': 'Point', 'coordinates': [9.55651564, 45.62446461]}",5,5,1,
6881,Biossido di Zolfo,µg/m³,665,Viadana v. Cavalli,37,MN,Viadana,S,2003-10-03T00:00:00.000,4975705,619759,44.92469933,10.51750417,"{'type': 'Point', 'coordinates': [10.51750417, 44.92469933]}",9,9,4,2011-12-29T00:00:00.000
10098,Biossido di Zolfo,µg/m³,697,Borgofranco sul Po loc. Bonizzo,14,MN,Borgofranco sul Po,S,2006-11-29T00:00:00.000,4990430,671752,45.04650286,11.18094889,"{'type': 'Point', 'coordinates': [11.18094889, 45.04650286]}",9,9,4,2018-01-01T00:00:00.000
5836,Monossido di Carbonio,mg/m³,538,Settimo Milanese v. Della Libertà,132,MI,Settimo Milanese,S,1992-07-28T00:00:00.000,5036306,504444,45.48027247,9.05686386,"{'type': 'Point', 'coordinates': [9.05686386, 45.48027247]}",4,4,8,2011-07-14T00:00:00.000
10548,PM10 (SM2005),µg/m³,1269,Dalmine v.Verdi,207,BG,Dalmine,N,2010-02-26T00:00:00.000,5055304,546847,45.64971000,9.60123469,"{'type': 'Point', 'coordinates': [9.60123469, 45.64971]}",5,5,1,
10016,Biossido di Zolfo,µg/m³,664,Mantova p.zza Gramsci,18,MN,Mantova,N,2006-10-30T00:00:00.000,5001351,640031,45.15175186,10.78141717,"{'type': 'Point', 'coordinates': [10.78141717, 45.15175186]}",9,9,4,
9888,Monossido di Carbonio,mg/m³,583,Bergamo v.Meucci,249,BG,Bergamo,S,2005-03-11T00:00:00.000,5059922,550116,45.69104400,9.64366225,"{'type': 'Point', 'coordinates': [9.64366225, 45.691044]}",5,5,1,2023-01-01T00:00:00.000
10438,Particelle sospese PM2.5,µg/m³,1264,Sondrio v.Paribelli,290,SO,Sondrio,N,2008-11-11T00:00:00.000,5113073,567873,46.16785664,9.87921169,"{'type': 'Point', 'coordinates': [9.87921169, 46.16785664]}",3,3,7,
10407,Biossido di Azoto,µg/m³,1263,Villa di Serio v. Glera,280,BG,Villa di Serio,S,2008-10-08T00:00:00.000,5064969,557447,45.72788100,9.73848100,"{'type': 'Point', 'coordinates': [9.738481, 45.727881]}",5,5,1,2018-07-30T00:00:00.000
5816,Monossido di Carbonio,mg/m³,512,Carate Brianza v.De Gasperi,250,MB,Carate Brianza,S,1994-10-25T00:00:00.000,5057635,518272,45.67201700,9.23460300,"{'type': 'Point', 'coordinates': [9.234603, 45.672017]}",12,12,5,2011-07-01T00:00:00.000
6639,Particolato Totale Sospeso,µg/m³,539,Milano v.Liguria,115,MI,Milano,S,1995-05-16T00:00:00.000,5032273,513134,45.44386047,9.16794489,"{'type': 'Point', 'coordinates': [9.16794489, 45.44386047]}",4,4,8,2013-05-30T00:00:00.000
10463,Ozono,µg/m³,1266,Bertonico v.Moro,65,LO,Bertonico,N,2009-08-03T00:00:00.000,5009105,552297,45.23349689,9.66625758,"{'type': 'Point', 'coordinates': [9.66625758, 45.23349689]}",11,11,8,
5666,Biossido di Zolfo,µg/m³,594,Bergamo v.Goisis,290,BG,Bergamo,S,1996-09-13T00:00:00.000,5062715,553620,45.71591825,9.68896994,"{'type': 'Point', 'coordinates': [9.68896994, 45.71591825]}",5,5,1,2003-06-03T00:00:00.000
